 t,vehicle,lane,road,length,start.x,start.y,end.x,end.y,speed,x,y 
 QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene CompositeTileSource(0x7fb70df58e70) received unknown tile 115380 51844 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115381 51838 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115381 51844 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115382 51838 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115382 51844 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115383 51838 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115383 51844 17 from OSMTileSource(0x7fb70df58940) 16:51:26.391 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 450 440 
 19:21:21.442 ,  Vehicle1 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.00416 481.783 443.813 
 19:21:21.445 ,  Vehicle2 ,  0 ,  G3G4 ,  54.6576 ,  809.282, 750.249 ,  801.818, 696.104 ,  2.00416 808.752 746.639 
 19:21:21.490 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 522.021 441.406 
 19:21:21.492 ,  Vehicle1 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.00416 482.584 443.835 
 19:21:21.495 ,  Vehicle2 ,  0 ,  G3G4 ,  54.6576 ,  809.282, 750.249 ,  801.818, 696.104 ,  2.00416 808.643 745.844 
 There is no QGraphicsObject in the scene for QObject(0x7fb339895e10) 19:21:21.570 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 522.825 441.379 
 19:21:21.571 ,  Vehicle1 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.00416 483.385 443.858 
 19:21:21.571 ,  Vehicle2 ,  0 ,  G3G4 ,  54.6576 ,  809.282, 750.249 ,  801.818, 696.104 ,  2.00416 808.534 745.05 
 19:21:21.607 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 523.629 441.352 
 19:21:21.608 ,  Vehicle1 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.00416 484.187 443.88 
 19:21:21.610 ,  Vehicle2 ,  0 ,  G3G4 ,  54.6576 ,  809.282, 750.249 ,  801.818, 696.104 ,  2.00416 808.425 744.256 
 19:21:21.654 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 524.434 441.325 
 19:21:21.655 ,  Vehicle1 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.00416 484.988 443.903 
 19:21:21.656 ,  Vehicle2 ,  0 ,  G3G4 ,  54.6576 ,  809.282, 750.249 ,  801.818, 696.104 ,  2.00416 808.317 743.462 
 19:21:21.688 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 525.238 441.298 
 19:21:21.689 ,  Vehicle1 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.00416 485.789 443.925 
 19:21:21.690 ,  Vehicle2 ,  0 ,  G3G4 ,  54.6576 ,  809.282, 750.249 ,  801.818, 696.104 ,  2.00416 808.208 742.667 
 19:21:21.740 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 526.042 441.272 
 19:21:21.742 ,  Vehicle1 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.00416 486.591 443.947 
 19:21:21.745 ,  Vehicle2 ,  0 ,  G3G4 ,  54.6576 ,  809.282, 750.249 ,  801.818, 696.104 ,  2.00416 808.099 741.873 
 QMutex: destroying locked mutex t,vehicle,lane,road,length,start.x,start.y,end.x,end.y,speed,x,y 
 QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene CompositeTileSource(0x7fafc456d170) received unknown tile 115378 51844 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115379 51838 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115379 51844 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115380 51838 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115380 51844 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115381 51838 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115381 51844 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115382 51838 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115382 51844 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115383 51838 17 from OSMTileSource(0x7fafc7800d80) CompositeTileSource(0x7fafc456d170) received unknown tile 115383 51844 17 from OSMTileSource(0x7fafc7800d80) 19:34:03.032 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 450 440 
 19:34:03.033 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.034 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  0 819 830 
 19:34:03.075 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.333333 450.167 440 
 19:34:03.076 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.077 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  0.333333 819 829.833 
 19:34:03.126 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.626667 450.447 439.991 
 19:34:03.127 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.128 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  0.626667 818.997 829.553 
 19:34:03.175 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.8848 450.823 439.936 
 19:34:03.176 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.176 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  0.8848 818.984 829.174 
 19:34:03.225 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.11196 451.259 439.763 
 19:34:03.226 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.227 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.11196 818.959 828.707 
 19:34:03.275 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.31186 451.669 439.393 
 19:34:03.276 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.276 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.31186 818.917 828.164 
 19:34:03.325 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.48777 451.948 438.836 
 19:34:03.326 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.327 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.48777 818.861 827.554 
 19:34:03.375 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 452.056 438.158 
 19:34:03.376 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.377 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.64257 818.79 826.885 
 19:34:03.425 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 451.853 437.509 
 19:34:03.426 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.427 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.77879 818.708 826.164 
 19:34:03.475 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 451.51 436.934 
 19:34:03.476 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.477 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.89867 818.617 825.398 
 libpng warning: iCCP: known incorrect sRGB profile 19:34:03.525 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 451.111 436.404 
 19:34:03.526 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.526 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.519 824.592 
 19:34:03.576 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 450.73 435.863 
 19:34:03.576 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.577 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.421 823.796 
 19:34:03.625 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 450.447 435.263 
 19:34:03.626 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.626 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.323 823.001 
 19:34:03.675 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 450.352 434.601 
 19:34:03.676 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.677 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.224 822.205 
 19:34:03.725 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 450.534 433.949 
 19:34:03.726 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.727 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.126 821.41 
 19:34:03.774 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 451.018 433.464 
 19:34:03.775 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.776 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.027 820.614 
 19:34:03.825 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 451.699 433.327 
 19:34:03.826 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.826 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.928 819.818 
 19:34:03.876 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 452.358 433.515 
 19:34:03.877 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.878 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.83 819.023 
 19:34:03.925 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 452.899 433.921 
 19:34:03.926 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.926 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.731 818.227 
 19:34:03.974 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.78892 453.369 434.488 
 19:34:03.975 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:03.976 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.632 817.432 
 19:34:04.025 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.90758 453.789 435.142 
 19:34:04.025 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:34:04.026 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.533 816.636 
 19:34:04.075 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 454.246 435.818 
 19:34:04.076 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.333333 420.167 440 
 19:34:04.077 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.435 815.841 
 19:34:04.125 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 454.694 436.486 
 19:34:04.126 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420.133 440 
 19:34:04.127 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.336 815.045 
 19:34:04.174 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 455.14 437.156 
 19:34:04.175 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.333333 420.3 440 
 19:34:04.176 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.237 814.25 
 19:34:04.225 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 455.595 437.819 
 19:34:04.225 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.626667 420.58 440 
 19:34:04.226 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.139 813.454 
 19:34:04.275 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 456.071 438.469 
 19:34:04.276 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.8848 420.96 440 
 19:34:04.277 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 817.04 812.658 
 19:34:04.325 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 456.573 439.098 
 19:34:04.326 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.11196 421.427 440 
 19:34:04.327 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.941 811.863 
 19:34:04.375 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 457.105 439.703 
 19:34:04.375 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.31186 421.972 440 
 19:34:04.376 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.843 811.067 
 19:34:04.426 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 457.669 440.277 
 19:34:04.427 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.48777 422.585 440 
 19:34:04.428 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.744 810.272 
 19:34:04.475 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 458.267 440.816 
 19:34:04.476 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.64257 423.257 440 
 19:34:04.477 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.645 809.476 
 19:34:04.526 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 458.901 441.313 
 19:34:04.527 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.77879 423.982 440 
 19:34:04.527 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.546 808.681 
 19:34:04.575 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 459.568 441.765 
 19:34:04.575 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.89867 424.754 440 
 19:34:04.576 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.448 807.885 
 19:34:04.624 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 460.267 442.165 
 19:34:04.625 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  2.00416 425.566 440 
 19:34:04.626 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.349 807.089 
 19:34:04.676 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 460.994 442.511 
 19:34:04.677 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  2.00416 426.368 440 
 19:34:04.678 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.25 806.294 
 19:34:04.726 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 461.746 442.801 
 19:34:04.727 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  2.00416 427.169 440 
 19:34:04.728 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 816.152 805.498 
 19:34:04.775 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  2.01201 462.516 443.038 
 19:34:04.776 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  2.00416 427.971 440 
